FECHA;CARRIER_ORIGEN;RUTA_ORIGEN;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-06-04;IDT CORPORATION DE ARGENTINA S.A.;1770870-ENT;17,29;120058;7087;2868,65;0,4
2026-06-04;ENTELEQ S.A.S.;2208308-ENT;22,63;117680;18445;5044,03;0,27
2026-06-04;GSA COLLECTIONS ARGENTINA SA;1791285-ENT;30,61;103977;16515;1290,92;0,08
2026-06-04;RECAUDADORA S.A.;13092840-CC-ENT;42,9;94871;20348;4115,58;0,2
2026-06-04;MARTINEZ MAXIMILIANO ALBERTO;1958741-ENT;10,71;86796;3315;1199,78;0,36
2026-06-04;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-ENT;37,68;80761;7663;3891,47;0,51
2026-06-04;MULTICONEX SA;1571183-ENT;45,2;79954;20933;5834,55;0,28
2026-06-04;INFOBIP LATAM SA;13091711-PX8-ENT;81,79;73752;44831;16857,9;0,38
2026-06-04;V.I.S. MEDIA GROUP S.A.;2270874-ENT;98,45;72233;44291;6502,93;0,15
2026-06-04;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1531261-ENT;49,3;67675;22127;2909,57;0,13
2026-06-04;IDT CORPORATION DE ARGENTINA S.A.;1452611-ENT;21,7;67189;4762;3228,83;0,68
2026-06-04;AMX ARGENTINA S.A.;CLARO-SIP-LD-ENT;86,12;66260;45724;144916,95;3,17
2026-06-04;RECAUDADORA S.A.;2238922-ENT;41,15;64049;13484;2626,58;0,19
2026-06-04;TIWS ARGENTINA II S.A;2039340-ENT;83,13;60255;37933;114686,05;3,02
2026-06-04;NSS S.A.;CVI-RETAIL-IN;65,34;55716;27652;37712,53;1,36
2026-06-04;CREDICUOTAS CONSUMO S.A.;13088519-ENT;76,77;55417;20032;11158,35;0,56
