FECHA;CARRIER_DESTINO;RUTA_DESTINO;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-06-09;V.I.S. MEDIA GROUP S.A.;VIS-DID-SAL;99,98;7260;6022;36746,13;6,1
2026-06-09;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-SAL;73,08;7132;2687;955,67;0,36
2026-06-09;Eduardo Trotta;TROTTA-REVSHARINGSAL;54,82;7005;3821;53151,88;13,91
2026-06-09;TELECOM ARGENTINA S.A.;POI-JUJUY-SIP-SAL;85,4;6945;3323;814,7;0,25
2026-06-09;TIWS ARGENTINA II S.A;TIWS1-2033336-SAL;73,23;6788;4374;14382,23;3,29
2026-06-09;TELECOM ARGENTINA S.A.;POI-VCPAZ-SIP-SAL;87,65;6076;2760;858,8;0,31
2026-06-09;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-SAL;83,28;4485;1853;471,82;0,25
2026-06-09;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453377-SAL;0;4361;0;0;0
2026-06-09;TELECOM ARGENTINA S.A.;POI-ZARATE-SIP-SAL;79,64;4220;1760;471,17;0,27
2026-06-09;BUSSINESS TELECOMMUNICATIONS SERVICES INC.;636361-SAL;0;4182;0;0;0
2026-06-09;IDT CORPORATION DE ARGENTINA S.A.;IDT-DID-SAL;88,01;3894;3148;8798,47;2,79
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;2155168-TWILIO-SAL;91,62;3586;3158;22976,07;7,28
2026-06-09;NSS S.A.;Voipack-genesys-out;100;3499;3478;15997,92;4,6
2026-06-09;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-PRIMARY-SAL;99,49;3405;3324;16600,52;4,99
2026-06-09;PRO ACTION SERVICES S.A.;PROACTION-DID-SAL;100;3360;2131;12017,15;5,64
2026-06-09;COMERCIALIZADORA ONLINE S.A;EUROCALLDID-SAL;99,94;3344;3336;12818,73;3,84
2026-06-09;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-LD-Saliente;96,32;3208;1781;692,53;0,39
2026-06-09;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-SAL;72,34;3108;1067;327,62;0,31
2026-06-09;TELECOM ARGENTINA S.A.;POI-SANPEDRO-SIP-SAL;39,4;3032;732;288,42;0,39
2026-06-09;MERA SOLUTIONS SA;MERA-DID-SAL;100;2749;2725;11401,95;4,18
2026-06-09;ALLEVA CLAUDIO HECTOR;1505281-SAL;91,67;2676;2311;5410,57;2,34
2026-06-09;MO & PC COLLECTIONS ARGENTINA;1517615-SAL;99,96;2459;2452;6964,1;2,84
2026-06-09;KONECTA SERVICIOS ADMINISTRATIVOS Y TECNOLOGICOS;1639305-SAL;99,72;2346;2134;8616,68;4,04
2026-06-09;CONMEGA A.C.E.;13098440-PX8-SAL;0;2266;0;0;0
2026-06-09;THE CHAPEAU SRL;13096781-PX8-SAL;0;1964;0;0;0
2026-06-09;TOUCHED BPO;TOUCHED-DID-SAL;100;1815;1808;5911,95;3,27
2026-06-09;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;TYT-DID-SAL;99,42;1814;1702;5248,98;3,08
2026-06-09;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;BICS-DID-SAL;91,5;1765;1442;7304,8;5,07
2026-06-09;LEVEL 3;LEVEL3-LO-SAL;93,88;1752;1211;2588,83;2,14
2026-06-09;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-SAL;100;1726;1571;5319,82;3,39
2026-06-09;BAPRO MEDIOS DE PAGO  S.A.;1831755-SAL;100;1719;12;43,32;3,61
2026-06-09;CREDICUOTAS CONSUMO S.A.;13088519-SAL;100;1660;1277;4656,63;3,65
2026-06-09;CENTRO INTERACCION MULTIMEDIA SA;APEX-DID-SAL;99,94;1646;1558;6486,72;4,16
2026-06-09;MARCELO H. PENA SA;733901-SAL;0;1614;0;0;0
2026-06-09;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-SAL;100;1610;1610;7218,08;4,48
2026-06-09;GM TELECOM CORPORATION;GM-DID-SAL;60,21;1445;855;11565,22;13,53
2026-06-09;CASSINI COLLECTING SA;CASSINI-SAL;99,78;1443;1390;2990,5;2,15
2026-06-09;MENTAWAI S.R.L.;666803-SAL;100;1430;1406;7889,83;5,61
2026-06-09;TELEGLOBE;TATA-DID-SAL;99,76;1380;1265;4533,72;3,58
2026-06-09;MO & PC COLLECTIONS ARGENTINA;2827126-DID-SAL;0;1371;0;0;0
2026-06-09;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-SAL;100;1344;1302;8246,78;6,33
2026-06-09;EASY CALL SA;EASYCALL-SAL;94,78;1336;236;191,3;0,81
2026-06-09;VOCALSAT ARGENTINA S.A.;VOCALSAT-DID-SAL;100;1309;1309;4722,52;3,61
2026-06-09;GESTION LEGAL S.A.;GESTIONLEGAL-SAL;100;1257;1257;3435,22;2,73
2026-06-09;AGINET S.A.;AGINET-08XX-SAL;96,15;1204;125;341;2,73
2026-06-09;I-FULL SRL;1877667-SAL;92,61;1157;1052;2804,62;2,67
2026-06-09;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-800SIP-SAL;98,84;1132;1111;8549,57;7,7
2026-06-09;AZCOM SRL;492508-SAL;99,45;1092;1086;2707,28;2,49
2026-06-09;GLOBAL PROCESSING SA;1636352-SAL;100;1026;964;1036,75;1,08
2026-06-09;TELETEL CHILE;413460-SAL;99,9;994;976;7341,47;7,52
2026-06-09;CETROGAR SA;CETROGAR-SAL;0;965;0;0;0
2026-06-09;TELETEL S. A.;647201-SAL;98,85;934;773;3456,92;4,47
2026-06-09;KLEVA TECH;13100368-PX8-SAL;0;874;0;0;0
2026-06-09;MERCADOLIBRE S.R.L.;MERCADOLIBRE-SAL;100;864;634;985,85;1,55
2026-06-09;CORDIAL COLLECTIONS S.A;1599013-SAL;99,88;816;814;2791,33;3,43
2026-06-09;BERGAGNA CARLOS SEBASTIAN;BERGAGNA-0800-SAL;30,96;814;248;647,73;2,61
2026-06-09;NACION SERVICIOS SA;2076600-NACION-SAL;100;806;802;4569,5;5,7
2026-06-09;NSS S.A.;256813-INSTITUTO-SAL;99,73;765;749;2547,3;3,4
2026-06-09;SOLUCIONES DE CONTACTO SA;737629-SAL;100;752;720;2132,15;2,96
2026-06-09;IPLAN DIGITALK;DIGITALK-RETAIL-SAL;82,26;717;218;797,07;3,66
2026-06-09;AMERICA BROADCALL S.A;AMERICABROADCALL-SAL;100;694;694;3799,53;5,47
2026-06-09;GLOBALTECH TELECOMUNICACIONES;GLOBALTECH-SAL;99,13;693;681;2013,2;2,96
2026-06-09;IMPRUNETA S.A;1586407-SAL;100;651;313;1154,45;3,69
2026-06-09;NSS S.A.;94476-ANDAR-SAL;100;624;571;2495,35;4,37
2026-06-09;OLUM SRL;OLUM-DID-SAL;100;623;617;2143,62;3,47
2026-06-09;NSS S.A.;272348-G.M.S.-SAL;100;616;589;739,02;1,25
2026-06-09;IBR ARGENTINA S.A.;1610921-SAL;91,93;607;558;2183,93;3,91
2026-06-09;CISTECH S.R.L.;CISTECH-DID-SAL;89,8;582;458;845,6;1,85
2026-06-09;TELESERVICIOS Y MARKETING SRL;1416617-SAL;100;562;562;4722,25;8,4
2026-06-09;TRIMOTION S.R.L.;1531643-SAL;91,95;551;434;1281,85;2,95
2026-06-09;MARISA CLAUDIA BERETTA;1402961-SAL;100;526;526;1852,22;3,52
2026-06-09;LINEAS LIDELSU SRL;2208360-SAL;0;517;0;0;0
2026-06-09;TELETEL S. A.;TELETEL-08XX-SAL;98,07;512;458;718,53;1,57
2026-06-09;DESOL S A;1513661-SAL;100;498;458;1628,13;3,55
2026-06-09;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;BICS-800-SAL;92,48;498;455;2894,22;6,36
2026-06-09;CALL AND CONTACT CENTER S.R.L.;CALL-DID-SAL;0;496;0;0;0
2026-06-09;DISTRESSED ASSETS SA;199802-SAL;100;494;173;677,23;3,91
2026-06-09;R P B SOCIEDAD ANONIMA;13095588-SAL;100;492;475;435,7;0,92
2026-06-09;LATINFON CONTACT CENTER S.R.L.;2549392-SAL;100;476;258;211,6;0,82
2026-06-09;TELEPROM ARGENTINA S.A.;1702596-SAL;100;463;463;684,15;1,48
2026-06-09;ATX;ATX-SAL;100;460;9;5,48;0,61
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;2258206-IPCOM-SAL;0;407;0;0;0
2026-06-09;NSS S.A.;558156-DEFGRAL-SAL;80,52;402;124;267,12;2,15
2026-06-09;2030 TELECOMUNICACIONES S.A.;161353-SAL;95,65;387;352;1025,52;2,91
2026-06-09;CIPE SOLUTIONS S.A;1526379-SAL;99,73;375;371;1516,85;4,09
2026-06-09;CONTACTO GARANTIDO SA;653975-SAL;54,84;372;204;955,12;4,68
2026-06-09;DIDXL SP Z.O.O.;DIDXL-800-SAL;90,53;346;306;1271,07;4,15
2026-06-09;NSS S.A.;1792949-SERV-ASI-SAL;100;343;328;1171,65;3,57
2026-06-09;NSS S.A.;69132-SWISS-SAL;100;342;296;621,9;2,1
2026-06-09;NSS S.A.;129819-Swiss-SAL;97,3;333;180;493,2;2,74
2026-06-09;NSS S.A.;721173-SWISS-MEDICAL;100;298;281;1361,22;4,84
2026-06-09;GSA COLLECTIONS ARGENTINA SA;662536-SAL;99,63;287;269;656,3;2,44
2026-06-09;GESTIVA S.A;670765-SAL;100;282;273;1335,73;4,89
2026-06-09;NSS S.A.;104603-OSPLAD-SAL;95,56;276;215;461,05;2,14
2026-06-09;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-SAL;0;275;0;0;0
2026-06-09;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-SAL;100;271;264;639,6;2,42
2026-06-09;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-SAL;89,47;270;51;125,57;2,46
2026-06-09;IPLAN DIGITALK;DIGITALK-WHS-SAL;44,44;268;64;237,13;3,71
2026-06-09;BHN SEGUROS GENERALES S.A.;BHN-DID-SAL;100;267;264;2273,28;8,61
2026-06-09;CENATTEL SA;CENATTEL-DID-SAL;100;263;263;820,72;3,12
2026-06-09;TELSERV B.V;TELSERV-DID-SAL;100;263;259;1795,55;6,93
2026-06-09;MUSURIT SA;389337-DID;14,56;261;38;196,42;5,17
2026-06-09;ON LINE ASSISTANCE SA;13045865-PX8-SAL;0;253;0;0;0
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;AVOXI-0800-DK-SAL;96,34;250;237;1936,55;8,17
2026-06-09;INCEPTIA SRL;13092380-PX8-SAL;0;237;0;0;0
2026-06-09;NSS S.A.;407301-BASAM-SAL;98,68;231;224;311,85;1,39
2026-06-09;NSS S.A.;426196-ATENCION-SAL;100;219;213;402,82;1,89
2026-06-09;NSS S.A.;89303-CLIROMAGO-SAL;100;216;196;260,6;1,33
2026-06-09;COMUNICACIONES MULTIMEDIA S.A;709319-SAL;94,87;212;185;970,18;5,24
2026-06-09;BUENOS AIRES CALL SA;BUENOSAIRES-SAL;99,49;198;197;465,38;2,36
2026-06-09;NSS S.A.;89443-COLEGIODEE-SAL;100;181;168;551,7;3,28
2026-06-09;NSS S.A.;1420709-SANEMETE-SAL;100;175;175;264,13;1,51
2026-06-09;TIWS ARGENTINA II S.A;TIWS2-2033336-SAL;92,91;174;131;445,32;3,4
2026-06-09;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;CAT-DID-17617-SAL;100;172;168;23,98;0,14
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;COMMPEAK_DK-SAL;5,63;169;9;4,22;0,47
2026-06-09;IKE ASISTENCIA ARGENTINA S.A;2241806-IKE-SAL;100;161;36;240,33;6,68
2026-06-09;NSS S.A.;106297-SCIS-SAL;100;155;127;507,37;4
2026-06-09;ALAU TECNOLOGIA S.A.U;ALAU-SAL;0;152;0;0;0
2026-06-09;VN COBRANZAS S.A.;VNCOBRANZAS-DID-SAL;100;150;150;668,27;4,46
2026-06-09;ESTUDIO HFA Y ASOCIADOS SC;1681631-SAL;100;144;144;506,8;3,52
2026-06-09;BM SOLUCIONES S.R.L;BMSOLUCIONES-DID-SAL;86,09;142;99;199,15;2,01
2026-06-09;VN GLOBAL BPO S.A.;2004988-SAL;0;138;0;0;0
2026-06-09;NSS S.A.;1713546-CENTRO-O-SAL;0;135;0;0;0
2026-06-09;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;SANBER-LD-SAL;100;132;132;710,03;5,38
2026-06-09;STRATTON ARGENTINA S.A.;708115-SAL;32,63;131;31;203,08;6,55
2026-06-09;NUBICOM S.R.L.;1950424-SAL;100;130;128;568,58;4,44
2026-06-09;PERSONAL COLLECT S.A;PERSONAL-DID-SAL;40,8;125;51;243,02;4,77
2026-06-09;SOLUCIONES DE CONTACTO SA;737629Wise-SAL;100;121;120;540;4,5
2026-06-09;COACTIVA GROUP.;1938311-SAL;15,13;120;18;96,02;5,33
2026-06-09;RECUPERO INTEGRAL SRL;1488907-SAL;100;120;116;377,97;3,26
2026-06-09;NEXT LATINOAMERICA SA;1726433-SAL;0;118;0;0;0
2026-06-09;NSS S.A.;1937106-BANCREDI-SAL;12,5;117;1;7,48;7,48
2026-06-09;GRUPO P Y D S A;PYD-DID-SAL;93,86;114;107;290,55;2,72
2026-06-09;AZCOM SRL;1648857-SAL;98,21;112;110;330,27;3
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-SA;100;112;112;326,97;2,92
2026-06-09;DIRECT CONTACT SOLUTIONS SA;2733686-SAL;100;112;112;403,77;3,61
2026-06-09;CANELLADA EDUARDO MARCELO;747603-SAL;100;109;108;192,43;1,78
2026-06-09;STRATTON NEA S.A.;1653146-SAL;100;109;107;340,93;3,19
2026-06-09;NSS S.A.;278663-BALANZ-SAL;100;106;104;168,92;1,62
2026-06-09;NSS S.A.;136953-SWISS-SAL;0;105;0;0;0
2026-06-09;NSS S.A.;426193-ATENCION-SAL;100;99;97;79,52;0,82
2026-06-09;SOLUCIONES REGIONALES DE INFORMATICA SA;SOL-DID-SAL;95,88;99;93;193,27;2,08
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;IPCOM-800-SAL;100;93;93;1079,55;11,61
2026-06-09;NSS S.A.;2025115-SWISS-SAL;73,33;91;66;122,77;1,86
2026-06-09;NSS S.A.;1608647-COLOPLAS-SAL;100;88;86;385,03;4,48
2026-06-09;CEIBO CREDITOS S.A.;CEIBO-SAL;0;87;0;0;0
2026-06-09;RODOLFO CASSINI S.A.;13087785-SAL;100;87;87;374,58;4,31
2026-06-09;ETERNET S.R.L.;1415993-SAL;71,62;85;53;70,97;1,34
2026-06-09;NSS S.A.;1551231-JESUITAS-SAL;0;84;0;0;0
2026-06-09;ENPRO SRL;ENPRO-DID-SAL;100;84;84;341,8;4,07
2026-06-09;NSS S.A.;426197-ATENCION-SAL;100;83;80;169,75;2,12
2026-06-09;NSS S.A.;365586-IGLESIA-SAL;100;81;77;157,58;2,05
2026-06-09;NSS S.A.;205989-LIDERAR-SAL;100;80;76;222,62;2,93
2026-06-09;NSS S.A.;122529-INSTSAL-SAL;100;79;72;151,22;2,1
2026-06-09;NSS S.A.;124228-OSPLAD-SAL;45,45;79;35;32,95;0,94
2026-06-09;NSS S.A.;23165-AMERICA-SAL;100;79;70;75,03;1,07
2026-06-09;STRATTON ARGENTINA S.A.;1926549-GENESYS-SAL;100;77;77;465,9;6,05
2026-06-09;MARTINEZ MAXIMILIANO ALBERTO;MARTINEZ-DID-SAL;36,36;77;28;30,2;1,08
2026-06-09;SIETE CAPAS;2817020-SAL;100;75;75;278,98;3,72
2026-06-09;NSS S.A.;1937107-BANCREDI-SAL;100;73;14;41,7;2,98
2026-06-09;DARCOM S.A.;318373-SAL;60;70;39;172,02;4,41
2026-06-09;INDICOM S.A.;INDICOM-DID-SAL;100;66;57;238,58;4,19
2026-06-09;C2 S.A.;C2-DID-SAL;100;65;60;6,85;0,11
2026-06-09;QXTEL LIMITED;1441680-SAL;6;65;3;14,88;4,96
2026-06-09;TELEDIFUSORA S.A.;TELEDIFUSORA-SAL;13,64;64;3;0,17;0,06
2026-06-09;RICARDO MULLER;652367-SAL;100;63;63;230,65;3,66
2026-06-09;TASKPHONE ARGENTINA SA;TASKPHONE-DID-SAL;0;61;0;0;0
2026-06-09;ORBITH S.A;TELEP-ORBITH-SAL;100;59;59;392,27;6,65
2026-06-09;NSS S.A.;104597-OSDOCENTE-SAL;100;56;39;114,83;2,94
2026-06-09;NSS S.A.;1562339-CRUZROJA-SAL;0;56;0;0;0
2026-06-09;PAKTAR S R L;PAKTAR-DID-SAL;100;56;56;349,1;6,23
2026-06-09;CLIENTING GROUP S A;CLIENTING-DID-SAL;100;55;53;169,27;3,19
2026-06-09;GENERAL COLLECT S.A.S.;13099816-PX8-SAL;0;54;0;0;0
2026-06-09;NSS S.A.;125494-OSPE-SAL;100;53;48;144,12;3
2026-06-09;NSS S.A.;38882-YMKSA-SAL;100;53;43;61,62;1,43
2026-06-09;TRIMOTION S.R.L.;664647-SAL;100;52;52;31,73;0,61
2026-06-09;NSS S.A.;33393-FUNDUNIPAL-SAL;89,13;49;41;36,58;0,89
2026-06-09;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-SAL;100;49;49;98,03;2
2026-06-09;BFB SOLUCIONES S.A.;BFB-1750497-SAL;87,5;48;42;188,73;4,49
2026-06-09;NSS S.A.;1576379-CRIBA-SAL;100;48;46;68,82;1,5
2026-06-09;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;13092369-SAL;100;47;28;42,38;1,51
2026-06-09;NSS S.A.;665825-DG-UNIDAD-SAL;100;47;47;279,53;5,95
2026-06-09;AGINET S.A.;394891-SAL;51,11;46;23;76,78;3,34
2026-06-09;OP COMUNICACIONES FLEXIBLES;13099063-PX8-SAL;0;46;0;0;0
2026-06-09;FANDI?O MARIA VALERIA;FANDINO-MARI-SAL;100;46;46;102,8;2,23
2026-06-09;NSS S.A.;38880-YMKSA-SAL;100;45;24;26,43;1,1
2026-06-09;NSS S.A.;203333-NATAL-SAL;100;45;32;54,73;1,71
2026-06-09;MAGALAJO S.A.;MAGALAJO-DID-SAL;0;44;0;0;0
2026-06-09;MARKETING ONE ARGENTINA SA;MARKETING-DID-SAL;100;44;32;134,7;4,21
2026-06-09;SERVICIO SATELITAL S.A.;SERVSAT-SAL;92,31;42;36;53,27;1,48
2026-06-09;NSS S.A.;407121-EAN-SAL;100;41;37;43,93;1,19
2026-06-09;CLUB ATLETICO RIVER PLATE ASOCIACION CIVIL;13096388-SAL;100;41;41;127,68;3,11
2026-06-09;NSS S.A.;1874211-G.M.S.-SAL;100;40;35;114,27;3,26
2026-06-09;LOJDA GUILLERMO DARIO;486731-SAL;54,29;40;19;169,87;8,94
2026-06-09;IPNEXT S.A.;2368458-SAL;100;39;39;100,35;2,57
2026-06-09;SMARTBIZ TELECOM LLC;SMARTBIZ-DID-SAL;0;39;0;0;0
2026-06-09;NSS S.A.;694029-MIDDLE-SAL;100;39;35;185,17;5,29
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-SAL;0;39;0;0;0
2026-06-09;NSS S.A.;1583959-CAECE-SAL;100;38;38;95,97;2,53
2026-06-09;NSS S.A.;1411852-ASOCIAC-SAL;100;38;35;121,27;3,46
2026-06-09;NSS S.A.;365724-IGLESIA-SAL;100;37;32;106,28;3,32
2026-06-09;IDT CORPORATION DE ARGENTINA S.A.;13091348-SAL;62,86;37;22;74,9;3,4
2026-06-09;IPBTEL LLC;IPBTEL-DID-SAL;40;37;10;11,9;1,19
2026-06-09;COMUNICACION MULTIMEDIA SA;13088774-SAL;100;35;35;252,78;7,22
2026-06-09;TARJETA NARANJA SA;13094948-SAL;0;34;0;0;0
2026-06-09;NSS S.A.;750372-ACES-SAL;100;34;32;7,1;0,22
2026-06-09;ANA MAYA SA;ANAMAYA-DID-SAL;0;33;0;0;0
2026-06-09;NSS S.A.;85191-BANCOCREDI-SAL;100;32;25;40,97;1,64
2026-06-09;TELECOM ITALIA SPARKLE S.P.A.;653085-SAL;95,24;32;20;9,67;0,48
2026-06-09;GEORED S.A.;484145-SAL;100;32;32;16,27;0,51
2026-06-09;NSS S.A.;1137-INSTITUTO-SAL;100;30;23;44,35;1,93
2026-06-09;TECNO VOZ NOROESTE S.A.;13100051_Px8-SAL;80,95;29;17;2,28;0,13
2026-06-09;OP COMUNICACIONES FLEXIBLES;13089526-SAL;100;29;26;20,43;0,79
2026-06-09;TEVECOMPRAS 2001 SRL;2773828-SAL;100;29;28;29,82;1,06
2026-06-09;ANALOGIAS SRL;13091636-PX8-SAL;0;29;0;0;0
2026-06-09;NSS S.A.;92506-LELOIR-SAL;100;27;27;16,98;0,63
2026-06-09;NSS S.A.;2084530-SWISS-ME-SAL;57,14;27;12;17,07;1,42
2026-06-09;NSS S.A.;766253-SINDICATO-SAL;100;27;26;100,28;3,86
2026-06-09;TELCONET S A;403097-SAL;42,31;26;11;14,3;1,3
2026-06-09;NSS S.A.;69626-ARGENTUR-SAL;100;26;22;47,7;2,17
2026-06-09;CITYTECH SA;1935463-SAL;100;26;25;167,97;6,72
2026-06-09;ATX;ATX-IVR-SAL-750891;0;25;0;0;0
2026-06-09;IFX NETWORKS SA;433015-SAL;84;25;21;20,78;0,99
2026-06-09;BROADBANDTECH S.A.;BBT-LO-SAL;0;24;0;0;0
2026-06-09;NUETEL;NUETEL-DID-SAL;26,09;24;6;6,07;1,01
2026-06-09;NSS S.A.;126666-JAB-SAL;100;23;22;60,32;2,74
2026-06-09;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-DID-SAL;100;23;6;12,72;2,12
2026-06-09;NSS S.A.;266245-GRUPO8-SAL;100;22;20;94,02;4,7
2026-06-09;NSS S.A.;88293-SANTAMAR-SAL;100;22;22;14,67;0,67
2026-06-09;COMUNICACION Y OPINION;2812272-COMYOP-SAL;0;22;0;0;0
2026-06-09;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-800-DK-SAL;100;22;16;33,23;2,08
2026-06-09;ATX;ATX-IVR-SAL-750890;0;21;0;0;0
2026-06-09;NSS S.A.;189795-AXOFT-SAL;100;21;5;79,48;15,9
2026-06-09;DIAL DATABASE MARKETING S.A;1636056-SAL;100;21;21;10,95;0,52
2026-06-09;NEOTEL SRL;673033-SAL;95,24;21;20;110,98;5,55
2026-06-09;NSS S.A.;272934-FIDEISALU-SAL;100;20;14;29,65;2,12
2026-06-09;AGINET S.A.;657321-SAL;85;20;17;24,15;1,42
2026-06-09;NSS S.A.;148049-NAVA-SAL;100;20;20;19,85;0,99
2026-06-09;NSS S.A.;126627-CANGALLO-SAL;100;20;19;52,43;2,76
2026-06-09;NSS S.A.;300391-AMERICA-TV-SA;100;19;5;2,5;0,5
2026-06-09;PREVI SRL;1773829-SAL;100;17;17;20,97;1,23
2026-06-09;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;2002322-SAL;100;17;8;5,12;0,64
2026-06-09;NSS S.A.;234089-TRANSPUNI-SAL;100;17;16;25,08;1,57
2026-06-09;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-SAL;0;17;0;0;0
2026-06-09;NSS S.A.;461583-CREDICOOP-SAL;77,78;16;7;25,3;3,61
2026-06-09;TELETEL S. A.;490030-SAL;100;16;16;15,67;0,98
2026-06-09;NSS S.A.;189453-CYNSA-SAL;45,45;16;5;5,53;1,11
2026-06-09;FLX SRL;1887143-SAL;0;16;0;0;0
2026-06-09;NSS S.A.;403887-EXXON-SAL;0;16;0;0;0
2026-06-09;FRAIND HERNAN JAVIER;599837-SAL;0;15;0;0;0
2026-06-09;ESTUDIO RECUPERO SA;ESTUDIORECUPERO-SAL;100;15;15;59,8;3,99
2026-06-09;NSS S.A.;15970-AXOFT-SAL;100;15;15;106,95;7,13
2026-06-09;NSS S.A.;184145-ELSURCO-SAL;100;15;12;26,85;2,24
2026-06-09;NSS S.A.;126434-KUARZO-SAL;100;14;14;3,17;0,23
2026-06-09;NSS S.A.;643017-DEFENSOR-SAL;100;13;1;6,27;6,27
2026-06-09;NSS S.A.;216500-TITO-CAD-SAL;100;12;11;24,13;2,19
2026-06-09;VOISSNET SA;583129-SAL;90;12;9;57,87;6,43
2026-06-09;CONSUMAS S.A;2791044-SAL;0;12;0;0;0
2026-06-09;BCN CYS SRL;BCN-DID-SAL;100;12;12;53,6;4,47
2026-06-09;MULTICONEX SA;13089438-SAL;100;12;4;21,43;5,36
2026-06-09;NSS S.A.;35289-ANCAL-SAL;100;12;12;58,2;4,85
2026-06-09;NSS S.A.;286370-PETROLEO-SAL;100;12;12;38,4;3,2
2026-06-09;NSS S.A.;482071-INTERLOG-SAL;100;11;10;24,52;2,45
2026-06-09;NSS S.A.;72917-CAMARA-SAL;100;10;9;7,92;0,88
2026-06-09;GEORED S.A.;215755-SAL;100;10;10;8,25;0,83
2026-06-09;PROSPECTIVAS SA;13088557-SAL;0;10;0;0;0
2026-06-09;NSS S.A.;65796-CIMA-SAL;100;10;8;20,72;2,59
2026-06-09;NSS S.A.;348001-FIDEICOM-SAL;100;10;10;16,38;1,64
2026-06-09;TELESERVICIOS Y MARKETING SRL;2541566-SAL;0;9;0;0;0
2026-06-09;NSS S.A.;71453-COHEN-SAL;100;9;6;10,95;1,83
2026-06-09;NSS S.A.;1623241-MIG-SAL;100;9;8;6,82;0,85
2026-06-09;NSS S.A.;775777-JCR-SAL;100;9;9;12,92;1,44
2026-06-09;NSS S.A.;441893-BAHIA-SAL;100;8;7;7,48;1,07
2026-06-09;NSS S.A.;771388-C2SA-SAL;100;8;8;0,47;0,06
2026-06-09;NSS S.A.;5D+-1789029-SAL;0;8;0;0;0
2026-06-09;NSS S.A.;503439-ZURICH-SAL;37,5;8;3;3,4;1,13
2026-06-09;NSS S.A.;460137-SOCIEDAD-SAL;100;8;4;3,43;0,86
2026-06-09;DIDXL SP Z.O.O.;1760121-SAL;100;8;3;8,53;2,84
2026-06-09;NSS S.A.;234090-TRANSPUNI-SAL;100;8;7;2,72;0,39
2026-06-09;NSS S.A.;110540-CONCEPTO-SAL;100;8;7;8,67;1,24
2026-06-09;IPLAN PRUEBAS WHOLESALE;IPLAN-Darwin-Maq-SAL;100;8;8;2,08;0,26
2026-06-09;CALL UP SA;2800288-Px8-SAL;100;7;7;0,6;0,09
2026-06-09;NSS S.A.;230796-LG-ELECTR-SAL;0;7;0;0;0
2026-06-09;NSS S.A.;82991-TarNaran-SAL;0;7;0;0;0
2026-06-09;SC COLLECTION S.A.;SC-DID-SAL;100;7;7;15,85;2,26
2026-06-09;NSS S.A.;233918-VIABAIX-SAL;100;7;6;13,68;2,28
2026-06-09;FIBERMAX SA;266586-SAL;0;7;0;0;0
2026-06-09;ESTUDIO MARTINEZ DE ALZAGA;ALZAGA-DID-SAL;100;7;5;0,25;0,05
2026-06-09;BROADBANDTECH S.A.;BBT-LD-SAL;0;7;0;0;0
2026-06-09;HABLAME SRL;2758122-SAL;0;7;0;0;0
2026-06-09;NSS S.A.;228694-CASINO-SAL;100;6;5;7,15;1,43
2026-06-09;TELECENTRO S.A.;TELECENTRO-LD-SAL;100;6;6;34,05;5,68
2026-06-09;NSS S.A.;148917-EMBITALIA-SAL;100;6;6;36,15;6,03
2026-06-09;NSS S.A.;23168-AMERICA-SAL;100;6;4;6,43;1,61
2026-06-09;NSS S.A.;606033-MARCELOT-SAL;0;6;0;0;0
2026-06-09;NSS S.A.;700585-MERCADO-SAL;0;6;0;0;0
